triple (Sample:1001,has_veil_color,Color:WHITE)
triple (Sample:1003,has_cap_surface,Surface:SMOOTH)
triple (Sample:1003,has_stalk_surface_below_ring,Surface:SMOOTH)
triple (Sample:1003,has_population,Population:SEVERAL)
triple (Sample:1004,has_stalk_shape,Shape:TAPERING)
triple (Sample:1004,has_habitat,Habitat:WOODS)
triple (Sample:1005,has_bruises,Buises:BRUISES)
triple (Sample:1006,has_cap_shape,Shape:CONVEX)
triple (Sample:1008,has_stalk_surface_above_ring,Surface:SMOOTH)
triple (Sample:1010,has_spore_print_color,Color:BROWN)
triple (Sample:1011,has_stalk_surface_above_ring,Surface:SMOOTH)
triple (Sample:1011,has_veil_type,VeilType:PARTIAL)
triple (Sample:1012,has_stalk_color_above_ring,Color:WHITE)
triple (Sample:1014,has_bruises,Buises:BRUISES)
triple (Sample:1014,has_gill_attachment,Attachment:FREE)
triple (Sample:1014,has_gill_spacing,Spacing:CROWDED)
triple (Sample:1014,has_ring_number,Number:ONE)
triple (Sample:1015,has_ring_type,RingType:PENDANT)
triple (Sample:1015,has_population,Population:SEVERAL)
triple (Sample:1017,has_cap_shape,Shape:CONVEX)
triple (Sample:1017,has_veil_type,VeilType:PARTIAL)
triple (Sample:1018,has_veil_color,Color:WHITE)
triple (Sample:1019,has_cap_shape,Shape:CONVEX)
triple (Sample:1019,has_stalk_color_below_ring,Color:WHITE)
triple (Sample:1020,has_gill_color,Color:WHITE)
triple (Sample:1020,has_stalk_color_above_ring,Color:WHITE)
triple (Sample:1020,has_population,Population:SEVERAL)
triple (Sample:1022,has_veil_type,VeilType:PARTIAL)
triple (Sample:1023,has_class,Class:EDIBLE)
triple (Sample:1023,has_gill_attachment,Attachment:FREE)
triple (Sample:1026,has_cap_surface,Surface:FIBROUS)
triple (Sample:1026,has_cap_color,Color:WHITE)
triple (Sample:1028,has_cap_color,Color:WHITE)
triple (Sample:1029,has_gill_color,Color:BROWN)
triple (Sample:1030,has_cap_color,Color:WHITE)
triple (Sample:1030,has_odor,Odor:ALMOND)
triple (Sample:1030,has_gill_spacing,Spacing:CROWDED)
triple (Sample:1030,has_population,Population:SEVERAL)
triple (Sample:1032,has_gill_color,Color:WHITE)
triple (Sample:1033,has_stalk_root,Root:BULBOUS)
triple (Sample:1033,has_stalk_surface_below_ring,Surface:SMOOTH)
triple (Sample:1034,has_stalk_color_above_ring,Color:WHITE)
triple (Sample:1034,has_veil_type,VeilType:PARTIAL)
triple (Sample:1036,has_bruises,Buises:BRUISES)
triple (Sample:1036,has_gill_size,Size:NARROW)
triple (Sample:1037,has_gill_spacing,Spacing:CROWDED)
triple (Sample:1040,has_stalk_surface_below_ring,Surface:SMOOTH)
triple (Sample:1040,has_stalk_color_above_ring,Color:WHITE)
triple (Sample:1041,has_cap_color,Color:YELLOW)
triple (Sample:1041,has_stalk_root,Root:BULBOUS)
triple (Sample:1042,has_cap_shape,Shape:CONVEX)
triple (Sample:1042,has_veil_color,Color:WHITE)
triple (Sample:1043,has_veil_type,VeilType:PARTIAL)
triple (Sample:1043,has_ring_number,Number:ONE)
triple (Sample:1044,has_stalk_color_above_ring,Color:WHITE)
triple (Sample:1044,has_population,Population:SEVERAL)
triple (Sample:1045,has_veil_type,VeilType:PARTIAL)
triple (Sample:1045,has_ring_number,Number:ONE)
triple (Sample:1045,has_population,Population:SEVERAL)
triple (Sample:1047,has_bruises,Buises:BRUISES)
triple (Sample:1047,has_ring_type,RingType:PENDANT)
triple (Sample:1049,has_veil_type,VeilType:PARTIAL)
triple (Sample:1049,has_ring_type,RingType:PENDANT)
triple (Sample:1051,has_spore_print_color,Color:PURPLE)
triple (Sample:1053,has_ring_number,Number:ONE)
triple (Sample:1054,has_stalk_root,Root:BULBOUS)
triple (Sample:1054,has_veil_type,VeilType:PARTIAL)
triple (Sample:1055,has_gill_spacing,Spacing:CROWDED)
triple (Sample:1055,has_veil_color,Color:WHITE)
triple (Sample:1056,has_stalk_surface_above_ring,Surface:SMOOTH)
triple (Sample:1057,has_habitat,Habitat:WOODS)
triple (Sample:1059,has_gill_size,Size:NARROW)
triple (Sample:1060,has_gill_size,Size:NARROW)
triple (Sample:1060,has_spore_print_color,Color:BROWN)
triple (Sample:1061,has_cap_surface,Surface:SMOOTH)
triple (Sample:1061,has_stalk_root,Root:BULBOUS)
triple (Sample:1062,has_gill_spacing,Spacing:CROWDED)
triple (Sample:1062,has_gill_size,Size:NARROW)
triple (Sample:1064,has_population,Population:SEVERAL)
triple (Sample:1065,has_gill_attachment,Attachment:FREE)
triple (Sample:1065,has_stalk_root,Root:BULBOUS)
triple (Sample:1065,has_stalk_color_above_ring,Color:WHITE)
triple (Sample:1065,has_veil_type,VeilType:PARTIAL)
triple (Sample:1066,has_stalk_surface_above_ring,Surface:SMOOTH)
triple (Sample:1067,has_bruises,Buises:BRUISES)
triple (Sample:1067,has_odor,Odor:ANISE)
triple (Sample:1068,has_stalk_color_above_ring,Color:WHITE)
triple (Sample:1069,has_cap_surface,Surface:SMOOTH)
triple (Sample:1071,has_ring_number,Number:ONE)
triple (Sample:1072,has_gill_color,Color:BROWN)
triple (Sample:1073,has_odor,Odor:ALMOND)
triple (Sample:1076,has_veil_type,VeilType:PARTIAL)
triple (Sample:1076,has_spore_print_color,Color:BROWN)
triple (Sample:1077,has_cap_color,Color:WHITE)
triple (Sample:1077,has_veil_type,VeilType:PARTIAL)
triple (Sample:1078,has_odor,Odor:ALMOND)
triple (Sample:1078,has_gill_spacing,Spacing:CROWDED)
triple (Sample:1080,has_odor,Odor:ANISE)
triple (Sample:1080,has_stalk_surface_below_ring,Surface:SMOOTH)
triple (Sample:1081,has_gill_spacing,Spacing:CROWDED)
triple (Sample:1081,has_gill_color,Color:PINK)
triple (Sample:1081,has_stalk_root,Root:BULBOUS)
triple (Sample:1082,has_gill_attachment,Attachment:FREE)
triple (Sample:1085,has_stalk_surface_above_ring,Surface:SMOOTH)
triple (Sample:1087,has_class,Class:EDIBLE)
triple (Sample:1087,has_gill_attachment,Attachment:FREE)
triple (Sample:1088,has_class,Class:EDIBLE)
