Proc:0701020636	isRestrictedBy	ICD:G801
Proc:0408030275	isRestrictedBy	ICD:M863
Proc:0303170204	isRestrictedBy	ICD:F512
Proc:0303170204	isRestrictedBy	ICD:F531
Proc:0301080275	isRestrictedBy	ICD:F514
Proc:0309070015	isRestrictedBy	ICD:I831
Proc:0408030364	isRestrictedBy	ICD:M895
Proc:0408030860	isRestrictedBy	ICD:M964
Proc:0408030305	isRestrictedBy	ICD:G802
Proc:0701020628	isRestrictedBy	ICD:I694
Proc:0406011095	isRestrictedBy	ICD:T800
Proc:0201010305	isRestrictedBy	ICD:M103
Proc:0201010127	isRestrictedBy	ICD:C412
Proc:0406010803	isRestrictedBy	ICD:I080
Proc:0406010579	isRestrictedBy	ICD:I490
Proc:0303130067	isRestrictedBy	ICD:D397
Proc:0404030041	isRestrictedBy	ICD:Q164
Proc:0416080090	isRestrictedBy	ICD:C441
Proc:0408030674	isRestrictedBy	ICD:M464
Proc:0301050074	isRestrictedBy	ICD:C212
Proc:0304080020	isRestrictedBy	ICD:C694
Proc:0403030030	isRestrictedBy	ICD:D330
Proc:0304010057	isRestrictedBy	ICD:C579
Proc:0403010357	isRestrictedBy	ICD:B699
Proc:0303090316	isRestrictedBy	ICD:M102
Proc:0201010330	isRestrictedBy	ICD:M864
Proc:0304010294	isRestrictedBy	ICD:C343
Proc:0201010151	isRestrictedBy	ICD:N840
Proc:0304010090	isRestrictedBy	ICD:C961
Proc:0408030038	isRestrictedBy	ICD:S327
Proc:0302040021	isRestrictedBy	ICD:J929
Proc:0409040088	isRestrictedBy	ICD:D407
Proc:0304070017	isRestrictedBy	ICD:C446
Proc:0303140054	isRestrictedBy	ICD:D860
Proc:0406020345	isRestrictedBy	ICD:I709
Proc:0302020039	isRestrictedBy	ICD:D437
Proc:0205020194	isRestrictedBy	ICD:N603
Proc:0304100021	isRestrictedBy	ICD:C490
Proc:0304100021	isRestrictedBy	ICD:C07
Proc:0413040232	isRestrictedBy	ICD:B92
Proc:0413040151	isRestrictedBy	ICD:A301
Proc:0404030041	isRestrictedBy	ICD:Q379
Proc:0403010390	isRestrictedBy	ICD:I605
Proc:0604040075	isRestrictedBy	ICD:J451
Proc:0604360037	isRestrictedBy	ICD:E785
Proc:0701020563	isRestrictedBy	ICD:Q738
Proc:0409060216	isRestrictedBy	ICD:C502
Proc:0305010107	isRestrictedBy	ICD:E144
Proc:0211020028	isRestrictedBy	ICD:Q255
Proc:0701010134	isRestrictedBy	ICD:T931
Proc:0701010010	isRestrictedBy	ICD:Q054
Proc:0404010512	isRestrictedBy	ICD:J010
Proc:0604130031	isRestrictedBy	ICD:F002
Proc:0408060069	isRestrictedBy	ICD:T870
Proc:0303130067	isRestrictedBy	ICD:C630
Proc:0408050047	isRestrictedBy	ICD:B91
Proc:0408030623	isRestrictedBy	ICD:M866
Proc:0408050063	isRestrictedBy	ICD:T843
Proc:0413010090	isRestrictedBy	ICD:T211
Proc:0408030569	isRestrictedBy	ICD:M809
Proc:0408040084	isRestrictedBy	ICD:M088
Proc:0408030020	isRestrictedBy	ICD:M471
Proc:0302060022	isRestrictedBy	ICD:J458
Proc:0303130067	isRestrictedBy	ICD:C081
Proc:0308040015	isRestrictedBy	ICD:T841
Proc:0408060093	isRestrictedBy	ICD:M861
