PSubgroup:01_01	inPGroup	PGroup:01
PSubgroup:01_02	inPGroup	PGroup:01
PSubgroup:02_01	inPGroup	PGroup:02
PSubgroup:02_02	inPGroup	PGroup:02
PSubgroup:02_03	inPGroup	PGroup:02
PSubgroup:02_04	inPGroup	PGroup:02
PSubgroup:02_05	inPGroup	PGroup:02
PSubgroup:02_06	inPGroup	PGroup:02
PSubgroup:02_07	inPGroup	PGroup:02
PSubgroup:02_08	inPGroup	PGroup:02
PSubgroup:02_09	inPGroup	PGroup:02
PSubgroup:02_10	inPGroup	PGroup:02
PSubgroup:02_11	inPGroup	PGroup:02
PSubgroup:02_12	inPGroup	PGroup:02
PSubgroup:02_13	inPGroup	PGroup:02
PSubgroup:02_14	inPGroup	PGroup:02
PSubgroup:03_01	inPGroup	PGroup:03
PSubgroup:03_02	inPGroup	PGroup:03
PSubgroup:03_03	inPGroup	PGroup:03
PSubgroup:03_04	inPGroup	PGroup:03
PSubgroup:03_05	inPGroup	PGroup:03
PSubgroup:03_06	inPGroup	PGroup:03
PSubgroup:03_07	inPGroup	PGroup:03
PSubgroup:03_08	inPGroup	PGroup:03
PSubgroup:03_09	inPGroup	PGroup:03
PSubgroup:03_10	inPGroup	PGroup:03
PSubgroup:04_01	inPGroup	PGroup:04
PSubgroup:04_02	inPGroup	PGroup:04
PSubgroup:04_03	inPGroup	PGroup:04
PSubgroup:04_04	inPGroup	PGroup:04
PSubgroup:04_05	inPGroup	PGroup:04
PSubgroup:04_06	inPGroup	PGroup:04
PSubgroup:04_07	inPGroup	PGroup:04
PSubgroup:04_08	inPGroup	PGroup:04
PSubgroup:04_09	inPGroup	PGroup:04
PSubgroup:04_10	inPGroup	PGroup:04
PSubgroup:04_11	inPGroup	PGroup:04
PSubgroup:04_12	inPGroup	PGroup:04
PSubgroup:04_13	inPGroup	PGroup:04
PSubgroup:04_14	inPGroup	PGroup:04
PSubgroup:04_15	inPGroup	PGroup:04
PSubgroup:04_16	inPGroup	PGroup:04
PSubgroup:04_17	inPGroup	PGroup:04
PSubgroup:04_18	inPGroup	PGroup:04
PSubgroup:05_01	inPGroup	PGroup:05
PSubgroup:05_02	inPGroup	PGroup:05
PSubgroup:05_03	inPGroup	PGroup:05
PSubgroup:05_04	inPGroup	PGroup:05
PSubgroup:05_05	inPGroup	PGroup:05
PSubgroup:05_06	inPGroup	PGroup:05
PSubgroup:06_01	inPGroup	PGroup:06
PSubgroup:06_02	inPGroup	PGroup:06
PSubgroup:06_03	inPGroup	PGroup:06
PSubgroup:06_04	inPGroup	PGroup:06
PSubgroup:07_01	inPGroup	PGroup:07
PSubgroup:07_02	inPGroup	PGroup:07
PSubgroup:08_01	inPGroup	PGroup:08
PSubgroup:08_02	inPGroup	PGroup:08
PSubgroup:08_03	inPGroup	PGroup:08
PSubgroup:99_01	inPGroup	PGroup:99
PSubgroup:99_02	inPGroup	PGroup:99
PSubgroup:06_03	isActive	Boolean:TRUE
PSubgroup:05_04	isActive	Boolean:TRUE
PSubgroup:99_02	isActive	Boolean:FALSE
PSubgroup:03_10	isActive	Boolean:TRUE
PSubgroup:04_07	isActive	Boolean:TRUE
PSubgroup:04_13	isActive	Boolean:TRUE
PSubgroup:07_02	isActive	Boolean:TRUE
PSubgroup:04_01	isActive	Boolean:TRUE
PSubgroup:04_09	isActive	Boolean:TRUE
PSubgroup:03_02	isActive	Boolean:TRUE
PSubgroup:03_09	isActive	Boolean:TRUE
PSubgroup:02_03	isActive	Boolean:TRUE
PSubgroup:02_11	isActive	Boolean:TRUE
PSubgroup:01_01	isActive	Boolean:TRUE
PSubgroup:05_03	isActive	Boolean:TRUE
PSubgroup:04_12	isActive	Boolean:TRUE
PSubgroup:03_08	isActive	Boolean:TRUE
PSubgroup:08_01	isActive	Boolean:TRUE
PSubgroup:04_11	isActive	Boolean:TRUE
PSubgroup:02_06	isActive	Boolean:TRUE
PSubgroup:02_02	isActive	Boolean:TRUE
PSubgroup:01_02	isActive	Boolean:TRUE
PSubgroup:04_02	isActive	Boolean:TRUE
PSubgroup:02_04	isActive	Boolean:TRUE
PSubgroup:05_02	isActive	Boolean:TRUE
PSubgroup:03_01	isActive	Boolean:TRUE
PSubgroup:07_01	isActive	Boolean:TRUE
PSubgroup:04_17	isActive	Boolean:TRUE
PSubgroup:04_04	isActive	Boolean:TRUE
PSubgroup:02_13	isActive	Boolean:TRUE
PSubgroup:05_06	isActive	Boolean:TRUE
PSubgroup:06_01	isActive	Boolean:TRUE
PSubgroup:04_10	isActive	Boolean:TRUE
PSubgroup:03_04	isActive	Boolean:TRUE
PSubgroup:99_01	isActive	Boolean:FALSE
PSubgroup:06_02	isActive	Boolean:TRUE
PSubgroup:02_05	isActive	Boolean:TRUE
PSubgroup:04_06	isActive	Boolean:TRUE
PSubgroup:06_04	isActive	Boolean:TRUE
PSubgroup:05_05	isActive	Boolean:TRUE
PSubgroup:03_07	isActive	Boolean:TRUE
PSubgroup:08_02	isActive	Boolean:TRUE
PSubgroup:03_03	isActive	Boolean:TRUE
PSubgroup:04_03	isActive	Boolean:TRUE
PSubgroup:02_08	isActive	Boolean:TRUE
PSubgroup:03_06	isActive	Boolean:TRUE
PSubgroup:08_03	isActive	Boolean:TRUE
PSubgroup:04_08	isActive	Boolean:TRUE
PSubgroup:04_16	isActive	Boolean:TRUE
PSubgroup:04_14	isActive	Boolean:TRUE
PSubgroup:02_14	isActive	Boolean:TRUE
PSubgroup:03_05	isActive	Boolean:TRUE
PSubgroup:04_15	isActive	Boolean:TRUE
PSubgroup:02_01	isActive	Boolean:TRUE
PSubgroup:04_18	isActive	Boolean:TRUE
PSubgroup:04_05	isActive	Boolean:TRUE
PSubgroup:02_12	isActive	Boolean:TRUE
PSubgroup:02_09	isActive	Boolean:TRUE
PSubgroup:05_01	isActive	Boolean:TRUE
PSubgroup:02_10	isActive	Boolean:TRUE
PSubgroup:02_07	isActive	Boolean:TRUE
PSubgroup:06_03	hasInactiveProc	Boolean:FALSE
PSubgroup:05_04	hasInactiveProc	Boolean:FALSE
PSubgroup:04_07	hasInactiveProc	Boolean:FALSE
PSubgroup:04_13	hasInactiveProc	Boolean:FALSE
PSubgroup:07_02	hasInactiveProc	Boolean:TRUE
PSubgroup:03_02	hasInactiveProc	Boolean:FALSE
PSubgroup:02_03	hasInactiveProc	Boolean:TRUE
PSubgroup:01_01	hasInactiveProc	Boolean:TRUE
PSubgroup:05_03	hasInactiveProc	Boolean:TRUE
PSubgroup:04_12	hasInactiveProc	Boolean:TRUE
PSubgroup:03_08	hasInactiveProc	Boolean:FALSE
PSubgroup:08_01	hasInactiveProc	Boolean:FALSE
PSubgroup:02_02	hasInactiveProc	Boolean:TRUE
PSubgroup:02_04	hasInactiveProc	Boolean:FALSE
PSubgroup:03_01	hasInactiveProc	Boolean:TRUE
PSubgroup:07_01	hasInactiveProc	Boolean:TRUE
PSubgroup:04_17	hasInactiveProc	Boolean:FALSE
PSubgroup:04_04	hasInactiveProc	Boolean:TRUE
PSubgroup:02_13	hasInactiveProc	Boolean:TRUE
PSubgroup:05_06	hasInactiveProc	Boolean:FALSE
PSubgroup:04_10	hasInactiveProc	Boolean:TRUE
PSubgroup:03_04	hasInactiveProc	Boolean:TRUE
PSubgroup:99_01	hasInactiveProc	Boolean:FALSE
PSubgroup:02_05	hasInactiveProc	Boolean:TRUE
PSubgroup:06_04	hasInactiveProc	Boolean:TRUE
PSubgroup:05_05	hasInactiveProc	Boolean:FALSE
PSubgroup:03_07	hasInactiveProc	Boolean:TRUE
PSubgroup:03_03	hasInactiveProc	Boolean:TRUE
PSubgroup:04_03	hasInactiveProc	Boolean:TRUE
PSubgroup:02_08	hasInactiveProc	Boolean:FALSE
PSubgroup:08_03	hasInactiveProc	Boolean:FALSE
PSubgroup:04_16	hasInactiveProc	Boolean:TRUE
PSubgroup:04_14	hasInactiveProc	Boolean:TRUE
PSubgroup:02_14	hasInactiveProc	Boolean:FALSE
PSubgroup:03_05	hasInactiveProc	Boolean:TRUE
PSubgroup:04_15	hasInactiveProc	Boolean:TRUE
PSubgroup:04_18	hasInactiveProc	Boolean:FALSE
PSubgroup:05_01	hasInactiveProc	Boolean:FALSE
PSubgroup:02_07	hasInactiveProc	Boolean:TRUE
PSubgroup:06_03	hasProcRestrictedByICD	Boolean:TRUE
PSubgroup:05_04	hasProcRestrictedByICD	Boolean:TRUE
PSubgroup:99_02	hasProcRestrictedByICD	Boolean:FALSE
PSubgroup:03_10	hasProcRestrictedByICD	Boolean:TRUE
PSubgroup:04_07	hasProcRestrictedByICD	Boolean:TRUE
PSubgroup:07_02	hasProcRestrictedByICD	Boolean:TRUE
PSubgroup:04_01	hasProcRestrictedByICD	Boolean:TRUE
PSubgroup:04_09	hasProcRestrictedByICD	Boolean:TRUE
PSubgroup:03_02	hasProcRestrictedByICD	Boolean:TRUE
PSubgroup:02_03	hasProcRestrictedByICD	Boolean:TRUE
PSubgroup:02_11	hasProcRestrictedByICD	Boolean:TRUE
PSubgroup:01_01	hasProcRestrictedByICD	Boolean:FALSE
PSubgroup:05_03	hasProcRestrictedByICD	Boolean:TRUE
PSubgroup:04_12	hasProcRestrictedByICD	Boolean:TRUE
PSubgroup:03_08	hasProcRestrictedByICD	Boolean:TRUE
PSubgroup:02_06	hasProcRestrictedByICD	Boolean:FALSE
PSubgroup:02_02	hasProcRestrictedByICD	Boolean:TRUE
PSubgroup:01_02	hasProcRestrictedByICD	Boolean:FALSE
PSubgroup:04_02	hasProcRestrictedByICD	Boolean:TRUE
PSubgroup:02_04	hasProcRestrictedByICD	Boolean:TRUE
PSubgroup:05_02	hasProcRestrictedByICD	Boolean:TRUE
PSubgroup:02_13	hasProcRestrictedByICD	Boolean:FALSE
PSubgroup:05_06	hasProcRestrictedByICD	Boolean:FALSE
PSubgroup:04_10	hasProcRestrictedByICD	Boolean:FALSE
PSubgroup:03_04	hasProcRestrictedByICD	Boolean:TRUE
PSubgroup:02_05	hasProcRestrictedByICD	Boolean:TRUE
PSubgroup:04_06	hasProcRestrictedByICD	Boolean:TRUE
