PGroup:01	isActive	Boolean:TRUE
PGroup:99	isActive	Boolean:FALSE
PGroup:02	isActive	Boolean:TRUE
PGroup:06	isActive	Boolean:TRUE
PGroup:08	isActive	Boolean:TRUE
PGroup:04	isActive	Boolean:TRUE
PGroup:07	isActive	Boolean:TRUE
PGroup:05	isActive	Boolean:TRUE
PGroup:03	isActive	Boolean:TRUE
PGroup:01	hasInactiveProc	Boolean:TRUE
PGroup:99	hasInactiveProc	Boolean:FALSE
PGroup:02	hasInactiveProc	Boolean:TRUE
PGroup:06	hasInactiveProc	Boolean:TRUE
PGroup:08	hasInactiveProc	Boolean:FALSE
PGroup:04	hasInactiveProc	Boolean:TRUE
PGroup:07	hasInactiveProc	Boolean:TRUE
PGroup:05	hasInactiveProc	Boolean:TRUE
PGroup:03	hasInactiveProc	Boolean:TRUE
PGroup:01	hasProcRestrictedByICD	Boolean:FALSE
PGroup:99	hasProcRestrictedByICD	Boolean:FALSE
PGroup:02	hasProcRestrictedByICD	Boolean:TRUE
PGroup:06	hasProcRestrictedByICD	Boolean:TRUE
PGroup:08	hasProcRestrictedByICD	Boolean:FALSE
PGroup:04	hasProcRestrictedByICD	Boolean:TRUE
PGroup:07	hasProcRestrictedByICD	Boolean:TRUE
PGroup:05	hasProcRestrictedByICD	Boolean:TRUE
PGroup:03	hasProcRestrictedByICD	Boolean:TRUE
PGroup:01	hasProcRestrictedByCompetence	Boolean:FALSE
PGroup:99	hasProcRestrictedByCompetence	Boolean:FALSE
PGroup:02	hasProcRestrictedByCompetence	Boolean:TRUE
PGroup:06	hasProcRestrictedByCompetence	Boolean:TRUE
PGroup:08	hasProcRestrictedByCompetence	Boolean:TRUE
PGroup:04	hasProcRestrictedByCompetence	Boolean:TRUE
PGroup:07	hasProcRestrictedByCompetence	Boolean:TRUE
PGroup:05	hasProcRestrictedByCompetence	Boolean:TRUE
PGroup:03	hasProcRestrictedByCompetence	Boolean:TRUE
PGroup:01	hasProcRestrictedByBedType	Boolean:FALSE
PGroup:99	hasProcRestrictedByBedType	Boolean:FALSE
PGroup:02	hasProcRestrictedByBedType	Boolean:TRUE
PGroup:06	hasProcRestrictedByBedType	Boolean:FALSE
PGroup:08	hasProcRestrictedByBedType	Boolean:TRUE
PGroup:04	hasProcRestrictedByBedType	Boolean:TRUE
PGroup:07	hasProcRestrictedByBedType	Boolean:TRUE
PGroup:05	hasProcRestrictedByBedType	Boolean:TRUE
PGroup:03	hasProcRestrictedByBedType	Boolean:TRUE
PGroup:01	hasProcRestrictedByServiceClass	Boolean:TRUE
PGroup:99	hasProcRestrictedByServiceClass	Boolean:FALSE
PGroup:02	hasProcRestrictedByServiceClass	Boolean:TRUE
PGroup:06	hasProcRestrictedByServiceClass	Boolean:TRUE
PGroup:08	hasProcRestrictedByServiceClass	Boolean:FALSE
PGroup:04	hasProcRestrictedByServiceClass	Boolean:TRUE
PGroup:07	hasProcRestrictedByServiceClass	Boolean:TRUE
PGroup:05	hasProcRestrictedByServiceClass	Boolean:TRUE
PGroup:03	hasProcRestrictedByServiceClass	Boolean:TRUE
