DChapter:09	hasInactiveICD	Boolean:TRUE
DChapter:04	hasInactiveICD	Boolean:TRUE
DChapter:08	hasInactiveICD	Boolean:TRUE
DChapter:17	hasInactiveICD	Boolean:TRUE
DChapter:13	hasInactiveICD	Boolean:TRUE
DChapter:07	hasInactiveICD	Boolean:TRUE
DChapter:12	hasInactiveICD	Boolean:TRUE
DChapter:11	hasInactiveICD	Boolean:TRUE
DChapter:18	hasInactiveICD	Boolean:TRUE
DChapter:01	hasInactiveICD	Boolean:TRUE
DChapter:21	hasInactiveICD	Boolean:TRUE
DChapter:20	hasInactiveICD	Boolean:TRUE
DChapter:19	hasInactiveICD	Boolean:TRUE
DChapter:16	hasInactiveICD	Boolean:TRUE
DChapter:22	hasInactiveICD	Boolean:FALSE
DChapter:10	hasInactiveICD	Boolean:TRUE
DChapter:05	hasInactiveICD	Boolean:TRUE
DChapter:02	hasInactiveICD	Boolean:TRUE
DChapter:03	hasInactiveICD	Boolean:TRUE
DChapter:15	hasInactiveICD	Boolean:TRUE
DChapter:14	hasInactiveICD	Boolean:TRUE
DChapter:06	hasInactiveICD	Boolean:TRUE
DChapter:09	hasICDRestrictingProc	Boolean:TRUE
DChapter:04	hasICDRestrictingProc	Boolean:TRUE
DChapter:08	hasICDRestrictingProc	Boolean:TRUE
DChapter:17	hasICDRestrictingProc	Boolean:TRUE
DChapter:13	hasICDRestrictingProc	Boolean:TRUE
DChapter:07	hasICDRestrictingProc	Boolean:TRUE
DChapter:12	hasICDRestrictingProc	Boolean:TRUE
DChapter:11	hasICDRestrictingProc	Boolean:TRUE
DChapter:18	hasICDRestrictingProc	Boolean:TRUE
DChapter:01	hasICDRestrictingProc	Boolean:TRUE
DChapter:21	hasICDRestrictingProc	Boolean:TRUE
DChapter:20	hasICDRestrictingProc	Boolean:TRUE
DChapter:19	hasICDRestrictingProc	Boolean:TRUE
DChapter:16	hasICDRestrictingProc	Boolean:TRUE
DChapter:22	hasICDRestrictingProc	Boolean:FALSE
DChapter:10	hasICDRestrictingProc	Boolean:TRUE
DChapter:05	hasICDRestrictingProc	Boolean:TRUE
DChapter:02	hasICDRestrictingProc	Boolean:TRUE
DChapter:03	hasICDRestrictingProc	Boolean:TRUE
DChapter:15	hasICDRestrictingProc	Boolean:TRUE
DChapter:14	hasICDRestrictingProc	Boolean:TRUE
DChapter:06	hasICDRestrictingProc	Boolean:TRUE
