ICD:V27	isActive	Boolean:FALSE
ICD:S17	isActive	Boolean:FALSE
ICD:V45	isActive	Boolean:FALSE
ICD:P809	isActive	Boolean:TRUE
ICD:N98	isActive	Boolean:FALSE
ICD:R700	isActive	Boolean:TRUE
ICD:T295	isActive	Boolean:TRUE
ICD:N18	isActive	Boolean:FALSE
ICD:N228	isActive	Boolean:TRUE
ICD:S001	isActive	Boolean:TRUE
ICD:W18	isActive	Boolean:FALSE
ICD:S51	isActive	Boolean:FALSE
ICD:O60	isActive	Boolean:FALSE
ICD:R86	isActive	Boolean:FALSE
ICD:R68	isActive	Boolean:FALSE
ICD:Q622	isActive	Boolean:TRUE
ICD:T482	isActive	Boolean:TRUE
ICD:T868	isActive	Boolean:TRUE
ICD:T881	isActive	Boolean:TRUE
ICD:O45	isActive	Boolean:FALSE
ICD:N320	isActive	Boolean:TRUE
ICD:T889	isActive	Boolean:TRUE
ICD:O05	isActive	Boolean:FALSE
ICD:V941	isActive	Boolean:TRUE
ICD:W03	isActive	Boolean:FALSE
ICD:Q431	isActive	Boolean:TRUE
ICD:T04	isActive	Boolean:FALSE
ICD:R79	isActive	Boolean:FALSE
ICD:Q91	isActive	Boolean:FALSE
ICD:D017	isActive	Boolean:TRUE
ICD:N49	isActive	Boolean:FALSE
ICD:V847	isActive	Boolean:TRUE
ICD:V63	isActive	Boolean:FALSE
ICD:N91	isActive	Boolean:FALSE
ICD:N910	isActive	Boolean:TRUE
ICD:C461	isActive	Boolean:TRUE
ICD:B551	isActive	Boolean:TRUE
ICD:B34	isActive	Boolean:FALSE
ICD:W35	isActive	Boolean:FALSE
ICD:Y05	isActive	Boolean:FALSE
ICD:Y08	isActive	Boolean:FALSE
ICD:B87	isActive	Boolean:FALSE
ICD:X388	isActive	Boolean:TRUE
ICD:W670	isActive	Boolean:TRUE
ICD:W676	isActive	Boolean:TRUE
ICD:C69	isActive	Boolean:FALSE
ICD:A84	isActive	Boolean:FALSE
ICD:Y832	isActive	Boolean:TRUE
ICD:C44	isActive	Boolean:FALSE
ICD:P153	isActive	Boolean:TRUE
ICD:X446	isActive	Boolean:TRUE
ICD:W06	isActive	Boolean:FALSE
ICD:W060	isActive	Boolean:TRUE
ICD:Q211	isActive	Boolean:TRUE
ICD:R876	isActive	Boolean:TRUE
ICD:Z93	isActive	Boolean:FALSE
ICD:W783	isActive	Boolean:TRUE
ICD:W80	isActive	Boolean:FALSE
ICD:W81	isActive	Boolean:FALSE
ICD:W85	isActive	Boolean:FALSE
ICD:A24	isActive	Boolean:FALSE
ICD:W269	isActive	Boolean:TRUE
ICD:D059	isActive	Boolean:TRUE
ICD:D28	isActive	Boolean:FALSE
ICD:Y448	isActive	Boolean:FALSE
ICD:Y493	isActive	Boolean:TRUE
ICD:V613	isActive	Boolean:TRUE
ICD:F900	isActive	Boolean:TRUE
ICD:O66	isActive	Boolean:FALSE
ICD:R879	isActive	Boolean:TRUE
ICD:W788	isActive	Boolean:TRUE
ICD:T012	isActive	Boolean:TRUE
ICD:X40	isActive	Boolean:FALSE
ICD:T474	isActive	Boolean:TRUE
ICD:T30	isActive	Boolean:FALSE
ICD:S859	isActive	Boolean:TRUE
ICD:A88	isActive	Boolean:FALSE
ICD:X798	isActive	Boolean:TRUE
ICD:P52	isActive	Boolean:FALSE
ICD:Y793	isActive	Boolean:TRUE
ICD:F010	isActive	Boolean:TRUE
ICD:A96	isActive	Boolean:FALSE
ICD:X02	isActive	Boolean:FALSE
ICD:V33	isActive	Boolean:FALSE
ICD:V466	isActive	Boolean:TRUE
ICD:V194	isActive	Boolean:TRUE
ICD:V18	isActive	Boolean:FALSE
ICD:J86	isActive	Boolean:FALSE
ICD:J41	isActive	Boolean:FALSE
ICD:Z65	isActive	Boolean:FALSE
ICD:Z53	isActive	Boolean:FALSE
ICD:K146	isActive	Boolean:TRUE
ICD:K400	isActive	Boolean:TRUE
ICD:H50	isActive	Boolean:FALSE
ICD:W591	isActive	Boolean:TRUE
ICD:K007	isActive	Boolean:TRUE
ICD:C24	isActive	Boolean:FALSE
ICD:Y190	isActive	Boolean:TRUE
ICD:S648	isActive	Boolean:TRUE
ICD:A160	isActive	Boolean:TRUE
ICD:E508	isActive	Boolean:TRUE
ICD:E20	isActive	Boolean:FALSE
ICD:A48	isActive	Boolean:FALSE
ICD:C109	isActive	Boolean:TRUE
ICD:N830	isActive	Boolean:TRUE
ICD:E72	isActive	Boolean:FALSE
ICD:F33	isActive	Boolean:FALSE
ICD:W931	isActive	Boolean:TRUE
ICD:K032	isActive	Boolean:TRUE
ICD:E351	isActive	Boolean:TRUE
ICD:B94	isActive	Boolean:FALSE
ICD:M678	isActive	Boolean:TRUE
ICD:I46	isActive	Boolean:FALSE
ICD:Y070	isActive	Boolean:TRUE
ICD:M990	isActive	Boolean:TRUE
ICD:M994	isActive	Boolean:TRUE
ICD:N01	isActive	Boolean:FALSE
ICD:K43	isActive	Boolean:FALSE
ICD:I02	isActive	Boolean:FALSE
ICD:M314	isActive	Boolean:TRUE
ICD:M341	isActive	Boolean:TRUE
ICD:M35	isActive	Boolean:FALSE
ICD:M849	isActive	Boolean:TRUE
ICD:K87	isActive	Boolean:FALSE
ICD:J94	isActive	Boolean:FALSE
ICD:X691	isActive	Boolean:TRUE
ICD:C834	isActive	Boolean:TRUE
ICD:K03	isActive	Boolean:FALSE
ICD:G97	isActive	Boolean:FALSE
ICD:X666	isActive	Boolean:TRUE
ICD:G803	isActive	Boolean:TRUE
ICD:K71	isActive	Boolean:FALSE
ICD:O99	isActive	Boolean:FALSE
ICD:O280	isActive	Boolean:TRUE
ICD:D688	isActive	Boolean:TRUE
ICD:W653	isActive	Boolean:TRUE
ICD:M09	isActive	Boolean:FALSE
ICD:M726	isActive	Boolean:TRUE
ICD:O63	isActive	Boolean:FALSE
ICD:J38	isActive	Boolean:FALSE
ICD:Q01	isActive	Boolean:FALSE
ICD:P83	isActive	Boolean:FALSE
ICD:H58	isActive	Boolean:FALSE
ICD:E05	isActive	Boolean:FALSE
ICD:P07	isActive	Boolean:FALSE
ICD:E201	isActive	Boolean:TRUE
ICD:N119	isActive	Boolean:TRUE
ICD:D860	isActive	Boolean:TRUE
ICD:M766	isActive	Boolean:TRUE
ICD:D10	isActive	Boolean:FALSE
ICD:K02	isActive	Boolean:FALSE
ICD:M843	isActive	Boolean:TRUE
ICD:K930	isActive	Boolean:TRUE
ICD:Y473	isActive	Boolean:TRUE
ICD:S48	isActive	Boolean:FALSE
ICD:S13	isActive	Boolean:FALSE
ICD:F92	isActive	Boolean:FALSE
